webkb data,SIGIR 2012: SimFusion+: extending simfusion towards efficient estimation on large and dynamic networks
webkb dataset,SIGIR 2012: SimFusion+: extending simfusion towards efficient estimation on large and dynamic networks
wenjie zhang,SIGIR 2012: SimFusion+: extending simfusion towards efficient estimation on large and dynamic networks
window vista,SIGIR 2012: SimFusion+: extending simfusion towards efficient estimation on large and dynamic networks
xuemin lin,SIGIR 2012: SimFusion+: extending simfusion towards efficient estimation on large and dynamic networks
abstract topic,SIGIR 2012: Group matrix factorization for scalable topic modeling
art geography politics,SIGIR 2012: Group matrix factorization for scalable topic modeling
computer science,SIGIR 2012: Group matrix factorization for scalable topic modeling
danling street beijing,SIGIR 2012: Group matrix factorization for scalable topic modeling
experimental setting,SIGIR 2012: Group matrix factorization for scalable topic modeling
experimentation keywords,SIGIR 2012: Group matrix factorization for scalable topic modeling
gnmf update,SIGIR 2012: Group matrix factorization for scalable topic modeling
grlsi update,SIGIR 2012: Group matrix factorization for scalable topic modeling
group matrix,SIGIR 2012: Group matrix factorization for scalable topic modeling
group matrix factorization,SIGIR 2012: Group matrix factorization for scalable topic modeling
group nmf,SIGIR 2012: Group matrix factorization for scalable topic modeling
group rlsi,SIGIR 2012: Group matrix factorization for scalable topic modeling
hang li microsoft research asia no,SIGIR 2012: Group matrix factorization for scalable topic modeling
introduction topic,SIGIR 2012: Group matrix factorization for scalable topic modeling
jiaotong university,SIGIR 2012: Group matrix factorization for scalable topic modeling
jun xu,SIGIR 2012: Group matrix factorization for scalable topic modeling
large scale,SIGIR 2012: Group matrix factorization for scalable topic modeling
latent dirichlet allocation,SIGIR 2012: Group matrix factorization for scalable topic modeling
latent semantic indexing,SIGIR 2012: Group matrix factorization for scalable topic modeling
matrix factorization,SIGIR 2012: Group matrix factorization for scalable topic modeling
matrix u0 holding u1,SIGIR 2012: Group matrix factorization for scalable topic modeling
matrix up,SIGIR 2012: Group matrix factorization for scalable topic modeling
matrix vp,SIGIR 2012: Group matrix factorization for scalable topic modeling
min max,SIGIR 2012: Group matrix factorization for scalable topic modeling
new document,SIGIR 2012: Group matrix factorization for scalable topic modeling
nonnegative matrix factorization,SIGIR 2012: Group matrix factorization for scalable topic modeling
partially labeled,SIGIR 2012: Group matrix factorization for scalable topic modeling
r k,SIGIR 2012: Group matrix factorization for scalable topic modeling
ranking topic,SIGIR 2012: Group matrix factorization for scalable topic modeling
regularized latent semantic indexing,SIGIR 2012: Group matrix factorization for scalable topic modeling
subject descriptor,SIGIR 2012: Group matrix factorization for scalable topic modeling
supervised latent dirichlet allocation,SIGIR 2012: Group matrix factorization for scalable topic modeling
topic modeling,SIGIR 2012: Group matrix factorization for scalable topic modeling
utp dp,SIGIR 2012: Group matrix factorization for scalable topic modeling
wp component,SIGIR 2012: Group matrix factorization for scalable topic modeling
zheng cao dept,SIGIR 2012: Group matrix factorization for scalable topic modeling
avenida mountain view,SIGIR 2012: Detecting quilted web pages at scale
dennis fetterly,SIGIR 2012: Detecting quilted web pages at scale
ethernet nic,SIGIR 2012: Detecting quilted web pages at scale
google book,SIGIR 2012: Detecting quilted web pages at scale
hartnell college,SIGIR 2012: Detecting quilted web pages at scale
information retrieval,SIGIR 2012: Detecting quilted web pages at scale
jamie callan,SIGIR 2012: Detecting quilted web pages at scale
mark manasse,SIGIR 2012: Detecting quilted web pages at scale
measurement keywords,SIGIR 2012: Detecting quilted web pages at scale
najork microsoft,SIGIR 2012: Detecting quilted web pages at scale
subject descriptor,SIGIR 2012: Detecting quilted web pages at scale
term algorithm,SIGIR 2012: Detecting quilted web pages at scale
united state,SIGIR 2012: Detecting quilted web pages at scale
yuan yu,SIGIR 2012: Detecting quilted web pages at scale
abstract combating,SIGIR 2012: Fighting against web spam: a novel propagation method based on click-through data
bipartite graph,SIGIR 2012: Fighting against web spam: a novel propagation method based on click-through data
computer science,SIGIR 2012: Fighting against web spam: a novel propagation method based on click-through data
data chao wei,SIGIR 2012: Fighting against web spam: a novel propagation method based on click-through data
detection algorithm,SIGIR 2012: Fighting against web spam: a novel propagation method based on click-through data
information science,SIGIR 2012: Fighting against web spam: a novel propagation method based on click-through data
intelligent technology,SIGIR 2012: Fighting against web spam: a novel propagation method based on click-through data
key laboratory,SIGIR 2012: Fighting against web spam: a novel propagation method based on click-through data
kuo zhang,SIGIR 2012: Fighting against web spam: a novel propagation method based on click-through data
labeling criterion,SIGIR 2012: Fighting against web spam: a novel propagation method based on click-through data
liyun ru,SIGIR 2012: Fighting against web spam: a novel propagation method based on click-through data
min zhang,SIGIR 2012: Fighting against web spam: a novel propagation method based on click-through data
output p,SIGIR 2012: Fighting against web spam: a novel propagation method based on click-through data
positive feedback problem label,SIGIR 2012: Fighting against web spam: a novel propagation method based on click-through data
rank url spam,SIGIR 2012: Fighting against web spam: a novel propagation method based on click-through data
shaoping ma,SIGIR 2012: Fighting against web spam: a novel propagation method based on click-through data
subject descriptor,SIGIR 2012: Fighting against web spam: a novel propagation method based on click-through data
suppose lu,SIGIR 2012: Fighting against web spam: a novel propagation method based on click-through data
tsinghua national laboratory,SIGIR 2012: Fighting against web spam: a novel propagation method based on click-through data
tsinghua university,SIGIR 2012: Fighting against web spam: a novel propagation method based on click-through data
yiqun liu,SIGIR 2012: Fighting against web spam: a novel propagation method based on click-through data
abstract content,SIGIR 2012: Learning hash codes for efficient content reuse detection
associated press,SIGIR 2012: Learning hash codes for efficient content reuse detection
baidu zhidao,SIGIR 2012: Learning hash codes for efficient content reuse detection
baidu zhidao5,SIGIR 2012: Learning hash codes for efficient content reuse detection
blogosphere report,SIGIR 2012: Learning hash codes for efficient content reuse detection
catalog no,SIGIR 2012: Learning hash codes for efficient content reuse detection
chen guang,SIGIR 2012: Learning hash codes for efficient content reuse detection
computer science,SIGIR 2012: Learning hash codes for efficient content reuse detection
corpus language,SIGIR 2012: Learning hash codes for efficient content reuse detection
cset reuse score,SIGIR 2012: Learning hash codes for efficient content reuse detection
cuda toolkit,SIGIR 2012: Learning hash codes for efficient content reuse detection
detection qi zhang,SIGIR 2012: Learning hash codes for efficient content reuse detection
doc size,SIGIR 2012: Learning hash codes for efficient content reuse detection
fudan university,SIGIR 2012: Learning hash codes for efficient content reuse detection
gpu based parallel,SIGIR 2012: Learning hash codes for efficient content reuse detection
hash extensive,SIGIR 2012: Learning hash codes for efficient content reuse detection
information search,SIGIR 2012: Learning hash codes for efficient content reuse detection
intel xeon,SIGIR 2012: Learning hash codes for efficient content reuse detection
level tipster,SIGIR 2012: Learning hash codes for efficient content reuse detection
national natural science foundation,SIGIR 2012: Learning hash codes for efficient content reuse detection
oq candidate,SIGIR 2012: Learning hash codes for efficient content reuse detection
parallel candidate,SIGIR 2012: Learning hash codes for efficient content reuse detection
