query reformulations,SIGIR 2012: Rhetorical relations for information retrieval
query set,SIGIR 2012: Rhetorical relations for information retrieval
query term,SIGIR 2012: Rhetorical relations for information retrieval
question answering,SIGIR 2012: Rhetorical relations for information retrieval
ranking model,SIGIR 2012: Rhetorical relations for information retrieval
reference resolution,SIGIR 2012: Rhetorical relations for information retrieval
relation term,SIGIR 2012: Rhetorical relations for information retrieval
relevance assessment,SIGIR 2012: Rhetorical relations for information retrieval
retrieval algorithm,SIGIR 2012: Rhetorical relations for information retrieval
retrieval collection,SIGIR 2012: Rhetorical relations for information retrieval
retrieval effectiveness,SIGIR 2012: Rhetorical relations for information retrieval
retrieval evaluation,SIGIR 2012: Rhetorical relations for information retrieval
retrieval model,SIGIR 2012: Rhetorical relations for information retrieval
retrieval performance,SIGIR 2012: Rhetorical relations for information retrieval
retrieval precision,SIGIR 2012: Rhetorical relations for information retrieval
retrieval result,SIGIR 2012: Rhetorical relations for information retrieval
retrieval score,SIGIR 2012: Rhetorical relations for information retrieval
retrieval system,SIGIR 2012: Rhetorical relations for information retrieval
search box,SIGIR 2012: Rhetorical relations for information retrieval
search engine,SIGIR 2012: Rhetorical relations for information retrieval
search result,SIGIR 2012: Rhetorical relations for information retrieval
search session,SIGIR 2012: Rhetorical relations for information retrieval
smoothing parameter,SIGIR 2012: Rhetorical relations for information retrieval
spam filtering,SIGIR 2012: Rhetorical relations for information retrieval
spam ranking,SIGIR 2012: Rhetorical relations for information retrieval
stanford parser8,SIGIR 2012: Rhetorical relations for information retrieval
statistical model,SIGIR 2012: Rhetorical relations for information retrieval
statistical significance,SIGIR 2012: Rhetorical relations for information retrieval
statistically significant,SIGIR 2012: Rhetorical relations for information retrieval
test case,SIGIR 2012: Rhetorical relations for information retrieval
test collection,SIGIR 2012: Rhetorical relations for information retrieval
test set,SIGIR 2012: Rhetorical relations for information retrieval
text compression,SIGIR 2012: Rhetorical relations for information retrieval
text fragment,SIGIR 2012: Rhetorical relations for information retrieval
text interpretation,SIGIR 2012: Rhetorical relations for information retrieval
text processing,SIGIR 2012: Rhetorical relations for information retrieval
theoretic model,SIGIR 2012: Rhetorical relations for information retrieval
trec setting,SIGIR 2012: Rhetorical relations for information retrieval
user context,SIGIR 2012: Rhetorical relations for information retrieval
user forum thread,SIGIR 2012: Rhetorical relations for information retrieval
web datasets,SIGIR 2012: Rhetorical relations for information retrieval
web document,SIGIR 2012: Rhetorical relations for information retrieval
web forum,SIGIR 2012: Rhetorical relations for information retrieval
web page,SIGIR 2012: Rhetorical relations for information retrieval
web query,SIGIR 2012: Rhetorical relations for information retrieval
web query score,SIGIR 2012: Rhetorical relations for information retrieval
web search,SIGIR 2012: Rhetorical relations for information retrieval
bag-of-words model,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
bag-of-words query,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
block-based web search,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
clickthrough data,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
cluster-based retrieval,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
complex dependency,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
computer science,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
concept dependency,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
concept frequency,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
concept set,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
dirichlet smoothing,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
document frequency,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
document passage,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
document relevance,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
document retrieval,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
empirical evaluation,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
experimental setup,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
feature weight,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
global function,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
google n-grams,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
gov2 collection,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
gradient descent,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
information need,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
information retrieval,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
information retrieval evaluation,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
information science,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
information search,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
information storage,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
information system,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
language model,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
language modeling,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
language modeling estimate,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
large collection,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
large scale,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
latent concept expansion,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
linear model,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
machine learning,SIGIR 2012: Modeling higher-order term dependencies in information retrieval using query hypergraphs
